,artist_name,track_name,track_id,popularity
974,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
975,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
976,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
977,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
978,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
979,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
980,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
981,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
982,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
983,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
984,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
985,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
986,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
987,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
988,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
989,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
990,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
991,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
992,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
993,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
994,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
995,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
996,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
997,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
998,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
999,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1000,Juice WRLD,Blood On My Jeans,3MmCFghNjzZMn3HKqbVizn,86
1001,Taylor Swift,the last great american dynasty,2Eeur20xVqfUoM3Q7EFPFt,87
1002,Lil Baby,The Bigger Picture,44gRhRi2OhEf7moAUj6MD1,86
1003,Taylor Swift,my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,86
1004,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,88
1005,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,86
1006,Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,86
1007,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,86
1008,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,89
1009,The Kid LAROI,GO (feat. Juice WRLD),2t7D3y0jvYjR8IP9Bosyew,87
1010,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1011,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1012,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1013,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1014,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1015,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1016,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1017,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1018,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1019,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1020,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1021,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1022,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1023,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1024,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1025,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1026,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1027,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1028,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1029,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1030,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1031,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1032,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1033,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1034,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1035,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1036,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1037,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1038,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1039,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1040,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1041,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1042,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1043,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1044,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1045,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1046,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1047,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1048,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1049,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1050,Taylor Swift,the last great american dynasty,2Eeur20xVqfUoM3Q7EFPFt,87
1051,Lil Baby,The Bigger Picture,44gRhRi2OhEf7moAUj6MD1,86
1052,Taylor Swift,my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,86
1053,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,88
1054,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,86
1055,Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,86
1056,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,86
1057,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,89
1058,The Kid LAROI,GO (feat. Juice WRLD),2t7D3y0jvYjR8IP9Bosyew,87
1059,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1060,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1061,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1062,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1063,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1064,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1065,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1066,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1067,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1068,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1069,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1070,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1071,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1072,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1073,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1074,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1075,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1076,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1077,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1078,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1079,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1080,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1081,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1082,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1083,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1084,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1085,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1086,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1087,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1088,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1089,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1090,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1091,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1092,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1093,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1094,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1095,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1096,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1097,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1098,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1099,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1100,Lil Baby,The Bigger Picture,44gRhRi2OhEf7moAUj6MD1,86
1101,Taylor Swift,my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,86
1102,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,88
1103,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,86
1104,Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,86
1105,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,86
1106,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,89
1107,The Kid LAROI,GO (feat. Juice WRLD),2t7D3y0jvYjR8IP9Bosyew,87
1108,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1109,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1110,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1111,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1112,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1113,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1114,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1115,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1116,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1117,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1118,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1119,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1120,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1121,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1122,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1123,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1124,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1125,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1126,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1127,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1128,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1129,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1130,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1131,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1132,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1133,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1134,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1135,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1136,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1137,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1138,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1139,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1140,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1141,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1142,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1143,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1144,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1145,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1146,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1147,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1148,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1149,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1150,Taylor Swift,my tears ricochet,1MgV7FIyNxIG7WzMRJV5HC,86
1151,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,88
1152,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,86
1153,Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,86
1154,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,86
1155,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,89
1156,The Kid LAROI,GO (feat. Juice WRLD),2t7D3y0jvYjR8IP9Bosyew,87
1157,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1158,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1159,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1160,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1161,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1162,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1163,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1164,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1165,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1166,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1167,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1168,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1169,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1170,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1171,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1172,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1173,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1174,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1175,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1176,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1177,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1178,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1179,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1180,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1181,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1182,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1183,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1184,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1185,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1186,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1187,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1188,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1189,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1190,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1191,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1192,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1193,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1194,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1195,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1196,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1197,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1198,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1199,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1200,Drake,Chicago Freestyle (feat. Giveon),4wVOKKEHUJxHCFFNUWDn0B,88
1201,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,86
1202,Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,86
1203,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,86
1204,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,89
1205,The Kid LAROI,GO (feat. Juice WRLD),2t7D3y0jvYjR8IP9Bosyew,87
1206,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1207,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1208,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1209,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1210,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1211,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1212,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1213,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1214,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1215,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1216,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1217,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1218,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1219,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1220,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1221,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1222,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1223,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1224,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1225,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1226,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1227,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1228,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1229,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1230,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1231,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1232,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1233,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1234,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1235,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1236,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1237,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1238,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1239,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1240,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1241,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
1242,Tyla Yaweh,Tommy Lee (feat. Post Malone),5QZKcQDp0tCcvMdyqEciBV,84
1243,Curtis Waters,Stunnin' (feat. Harm Franklin),2D0dj3hVkRQJCp63cxCPEx,87
1244,Lil Baby,Emotionally Scarred,7ge7BHazYbVKi8qyZUX1Bm,82
1245,Diplo,Heartless (feat. Morgan Wallen),3FU6urUVsgXa6RBuV2PdRk,81
1246,Justin Bieber,Intentions,364dI1bYnvamSnBJ8JcNzN,87
1247,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],4S2uhQE8L9V6p7rj7SiauJ,83
1248,G Herbo,PTSD,3jT2LKH0RSbQ8jIUNFzXm5,82
1249,Sleepy Hallow,Deep End Freestyle,4zTPYAf5scZdp0LnwPPeWK,83
1250,Taylor Swift,august,3hUxzQpSfdDqwM3ZTFQY0K,86
1251,Polo G,Flex (feat. Juice WRLD),2QqJTIlGKRLJC3onkavYEz,86
1252,Gunna,DOLLAZ ON MY HEAD (feat. Young Thug),3nS9a01VvXHQriLqJYwRqG,86
1253,Chris Brown,Go Crazy,1IIKrJVP1C9N7iPtG6eOsK,89
1254,The Kid LAROI,GO (feat. Juice WRLD),2t7D3y0jvYjR8IP9Bosyew,87
1255,Drake,Toosie Slide,127QTOFJsJQp5LbJbu3A1y,92
1256,Taylor Swift,mirrorball,0ZNU020wNYvgW84iljPkPP,85
1257,Juice WRLD,Titanic,1QoG0Yqz1onMsdbOibZVke,85
1258,Taylor Swift,seven,6KJqZcs9XDgVck7Lg9QOTC,85
1259,DJ Khaled,POPSTAR (feat. Drake),6EDO9iiTtwNv6waLwa1UUq,90
1260,Taylor Swift,invisible string,6VsvKPJ4xjVNKpI8VVZ3SV,85
1261,Juice WRLD,Bad Energy,0JoWBcL61YWLXM5vW0YTHO,85
1262,Juice WRLD,Stay High,1AnkdcHl86kEhDvhaKDuIe,85
1263,Taylor Swift,this is me trying,7kt9e9LFSpN1zQtYEl19o1,85
1264,Ariana Grande,Stuck with U (with Justin Bieber),4HBZA5flZLE435QTztThqH,93
1265,Taylor Swift,illicit affairs,2NmsngXHeC1GQ9wWrzhOMf,85
1266,Juice WRLD,Up Up And Away,5lcIegmdblnWqT9nS9EhZj,85
1267,Taylor Swift,betty,5kI4eCXXzyuIUXjQra0Cxi,84
1268,Lady Gaga,Rain On Me (with Ariana Grande),24ySl2hOPGCDcxBxFIqWBu,92
1269,Polo G,21,3JKgcAa7r07ocVWcV8bS0H,85
1270,Marshmello,Be Kind (with Halsey),3Z8FwOEN59mRMxDCtb8N0A,91
1271,Taylor Swift,mad woman,2QDyYdZyhlP2fp79KZX8Bi,84
1272,Juice WRLD,Man Of The Year,1uA914Md6wsy9NDryyBypH,84
1273,Juice WRLD,Fighting Demons,0jo6Nd4iJU0UFHqS0Xd4l4,84
1274,Juice WRLD,Tell Me U Luv Me (with Trippie Redd),7iIzwqG5UxPYwTYUUK4pzU,84
1275,Taylor Swift,epiphany,08fa9LFcFBTcilB3iq2e2A,83
1276,Jawsh 685,Savage Love (Laxed - Siren Beat),1xQ6trAsedVPCdbtDAmk0c,96
1277,Taylor Swift,peace,7MbT4I8qGntX4fMdqMQgke,83
1278,Future,Life Is Good (feat. Drake),5yY9lUy8nbvjM1Uyo1Uqoc,88
1279,6ix9ine,GOOBA,4NhDYoQTYCdWHTvlbGVgwo,91
1280,Juice WRLD,Screw Juice,2XSO13Gyndo7MDdtYibIxO,84
1281,Juice WRLD,Can't Die,6DuHcOuuGWXNvF3uocsrBa,84
1282,Taylor Swift,hoax,6MWoRt97mnSTXZhu3ggi9C,82
1283,Juice WRLD,I Want It,6RsRMf9e4KUyo3MecGffNL,83
1284,Pop Smoke,Got It On Me,25zlnOAzbVoOzIeXSvQFf1,86
1285,DJ Khaled,GREECE (feat. Drake),35RJhm1pEovTBwnNR0zWad,87
1286,Eminem,Godzilla (feat. Juice WRLD),7FIWs0pqAYbP91WWM0vlTQ,88
1287,Lil Uzi Vert,Myron,56uXDJRCuoS7abX3SkzHKQ,83
1288,BLACKPINK,How You Like That,3vAn0qZzdyuHamcrpkfiX3,89
1289,Lil Mosey,Blueberry Faygo,22LAwLoDA5b4AaGSkg6bKW,88
1290,iann dior,Prospect (ft. Lil Baby),4Zjdzxx0dsavsr7Ehr8fGE,82
